"REP_DT";"DEAL_ID";"PRNT_DEAL_ID";"DEAL_TYPE";"ACCT_BACC";"ACCT_NUMBER24";"CRT_CRNC_ACC";"CRT_CRNC";"CRT_FD";"CRT_TD";"CRT_TD1";"EX";"EX10";"EXF";"EXF10";"CRT_SUM";"CRT_SUM_RUR";"CURRATE";"SUM_RUR13";"SUM_RUR24";"RATE";"SUM_RUR47427";"SUM_RUR459";"GROUP_NUM";"COUNTREZ_PCT";"SUM_RUR5";"SUM_RUR6";"SUM_RUR47425";"SUM_RUR45918"
31.05.2020;16984552376;16986342172;"2Транш";"45206";"45812";"Рубли";"Рубли";21.02.2013;19.08.2013;31.10.2013;2405;2405;2405;2405;4000000;4000000;1;0;4000000;0;0;752219.18;"5";1;0;4000000;0;752219.18
31.05.2020;16984552410;16986342172;"2Транш";"45205";"45812";"Рубли";"Рубли";14.05.2013;08.11.2013;08.11.2013;2397;2405;2397;2405;3000000;3000000;1;0;3000000;0;0;564164.39;"5";1;0;3000000;0;564164.39
31.05.2020;16984552414;16986342172;"2Транш";"45205";"45812";"Рубли";"Рубли";11.06.2013;06.12.2013;06.12.2013;2369;2405;2369;2405;3000000;3000000;1;0;3000000;0;0;552410.96;"5";1;0;3000000;0;552410.96
31.05.2020;16984552515;16986342172;"2Транш";"45206";"45812";"Рубли";"Рубли";23.04.2013;18.10.2013;31.10.2013;2405;2405;2405;2405;4400000;4400000;1;0;4400000;0;0;827441.1;"5";1;0;4400000;0;827441.1
31.05.2020;16984552607;16986342172;"2Транш";"45206";"45812";"Рубли";"Рубли";26.04.2013;23.10.2013;31.10.2013;2405;2405;2405;2405;4000000;4000000;1;0;4000000;0;0;752219.19;"5";1;0;4000000;0;752219.19
31.05.2020;16984552679;16986342172;"2Транш";"45206";"45812";"Рубли";"Рубли";24.01.2013;22.07.2013;31.10.2013;2405;2405;2405;2405;4000000;4000000;1;0;4000000;0;0;752219.18;"5";1;0;4000000;0;752219.18
31.05.2020;16984552735;16986342172;"2Транш";"45206";"45812";"Рубли";"Рубли";22.03.2013;16.09.2013;31.10.2013;2405;2405;2405;2405;4000000;4000000;1;0;4000000;0;0;752219.18;"5";1;0;4000000;0;752219.18
31.05.2020;16984552776;16986342172;"2Транш";"45205";"45812";"Рубли";"Рубли";24.05.2013;18.11.2013;18.11.2013;2387;2405;2387;2405;4000000;4000000;1;0;4000000;0;0;752219.18;"5";1;0;4000000;0;752219.18
31.05.2020;16984552819;16986342172;"2Транш";"45205";"45812";"Рубли";"Рубли";25.06.2013;20.12.2013;20.12.2013;2355;2405;2355;2405;4000000;4000000;1;0;4000000;0;0;716602.74;"5";1;0;4000000;0;716602.74
31.05.2020;16986342172;16986342172;"1Договор";"0";" ";" ";"Рубли";25.10.2012;22.07.2013;31.10.2013;0;0;0;0;34400000;34400000;1;0;0;0.13;0;0;"5";1;0;0;0;0
31.05.2020;16984552741;16986342316;"2Транш";"45206";"45812";"Рубли";"Рубли";26.02.2013;19.08.2013;31.10.2013;2405;2405;2405;2405;4166666.67;4166666.67;1;0;2916666.68;0;0;548493.16;"5";1;0;2916666.68;0;548493.16
31.05.2020;16986342316;16986342316;"1Договор";"0";" ";" ";"Рубли";04.04.2011;30.12.2013;31.10.2013;0;0;0;0;2916666.68;2916666.68;1;0;0;0;0;0;"5";1;0;0;0;0
31.05.2020;18057566961;18057566961;"1Договор";"0";" ";" ";"Рубли";25.06.2019;24.06.2020;24.06.2020;0;0;0;0;12600000;12600000;1;0;0;0.115;0;0;"2";0.01;0;0;0;0
31.05.2020;26843812621;18057566961;"2Транш";"0";" ";" ";"Рубли";23.04.2020;25.05.2020;25.05.2020;0;0;0;0;3358572.08;3358572.08;1;0;0;0.115;125.47;0;"2";0.01;0;0;1.25;0
31.05.2020;27205523546;18057566961;"2Транш";"0";" ";" ";"Рубли";06.05.2020;05.06.2020;05.06.2020;0;0;0;0;2179670.67;2179670.67;1;0;0;0.115;684.87;0;"2";0.01;0;0;6.85;0
31.05.2020;27858427676;18057566961;"2Транш";"0";" ";" ";"Рубли";25.05.2020;24.06.2020;24.06.2020;0;0;0;0;471937.64;471937.64;1;0;0;0.115;148.29;0;"2";0.01;0;0;1.48;0
31.05.2020;27991530161;18057566961;"2Транш";"45201";" ";"Рубли";"Рубли";29.05.2020;24.06.2020;24.06.2020;0;0;0;0;4079984.66;4079984.66;1;4079984.66;0;0.115;2563.92;0;"2";0.01;40799.85;0;25.65;0
31.05.2020;18105268703;18105268703;"1Договор";"0";" ";" ";"Рубли";27.06.2019;26.06.2020;26.06.2020;0;0;0;0;14000000;14000000;1;0;0;0.115;0;0;"2";0.01;0;0;0;0
31.05.2020;27238469501;18105268703;"2Транш";"0";" ";" ";"Рубли";07.05.2020;08.06.2020;08.06.2020;0;0;0;0;1526579.04;1526579.04;1;0;0;0.115;2714.69;0;"2";0.01;0;0;27.15;0
31.05.2020;27304404593;18105268703;"2Транш";"0";" ";" ";"Рубли";08.05.2020;08.06.2020;08.06.2020;0;0;0;0;7624749.85;7624749.85;1;0;0;0.115;25672.55;0;"2";0.01;0;0;256.73;0
31.05.2020;27529045414;18105268703;"2Транш";"0";" ";" ";"Рубли";15.05.2020;15.06.2020;15.06.2020;0;0;0;0;8156139.54;8156139.54;1;0;0;0.115;32515.94;0;"2";0.01;0;0;325.16;0
31.05.2020;27659418578;18105268703;"2Транш";"0";" ";" ";"Рубли";19.05.2020;18.06.2020;18.06.2020;0;0;0;0;1273690.16;1273690.16;1;0;0;0.115;3955.79;0;"2";0.01;0;0;39.56;0
31.05.2020;27725614623;18105268703;"2Транш";"0";" ";" ";"Рубли";22.05.2020;22.06.2020;22.06.2020;0;0;0;0;1330550;1330550;1;0;0;0.115;2926.48;0;"2";0.01;0;0;29.26;0
31.05.2020;27858427376;18105268703;"2Транш";"45201";" ";"Рубли";"Рубли";25.05.2020;24.06.2020;24.06.2020;0;0;0;0;1457241.55;1457241.55;1;1108446.14;0;0.115;2528.07;0;"2";0.01;11084.46;0;25.28;0
31.05.2020;19017407291;19017407291;"1Договор";"0";" ";" ";"Рубли";31.07.2019;30.07.2020;30.07.2020;0;0;0;0;4282700;4282700;1;0;0;0.105;0;0;"2";0.01;0;0;0;0
31.05.2020;27395196294;19017407291;"2Транш";"0";" ";" ";"Рубли";12.05.2020;11.06.2020;11.06.2020;0;0;0;0;3196108.93;3196108.93;1;0;0;0.105;1587.76;0;"2";0.01;0;0;15.88;0
31.05.2020;27461191221;19017407291;"2Транш";"45201";" ";"Рубли";"Рубли";14.05.2020;15.06.2020;15.06.2020;0;0;0;0;918901.15;918901.15;1;738622.71;0;0.105;2692.93;0;"2";0.01;7386.23;0;26.93;0
31.05.2020;27626351680;19017407291;"2Транш";"45201";" ";"Рубли";"Рубли";18.05.2020;17.06.2020;17.06.2020;0;0;0;0;1053019.52;1053019.52;1;1053019.52;0;0.105;3323.05;0;"2";0.01;10530.2;0;33.23;0
31.05.2020;27725614542;19017407291;"2Транш";"45201";" ";"Рубли";"Рубли";21.05.2020;22.06.2020;22.06.2020;0;0;0;0;604060;604060;1;604060;0;0.105;1732.96;0;"2";0.01;6040.6;0;17.33;0
31.05.2020;27964129190;19017407291;"2Транш";"45201";" ";"Рубли";"Рубли";28.05.2020;29.06.2020;29.06.2020;0;0;0;0;166106.08;166106.08;1;166106.08;0;0.105;142.96;0;"2";0.01;1661.06;0;1.43;0
31.05.2020;27991529846;19017407291;"2Транш";"45201";" ";"Рубли";"Рубли";29.05.2020;29.06.2020;29.06.2020;0;0;0;0;800;800;1;800;0;0.105;0.46;0;"2";0.01;7.99;0;0;0
31.05.2020;19770615934;19770615934;"1Договор";"0";" ";" ";"Рубли";28.08.2019;27.08.2020;27.08.2020;0;0;0;0;4000000;4000000;1;0;0;0.12;0;0;"2";0.01;0;0;0;0
31.05.2020;26745933227;19770615934;"2Транш";"0";" ";" ";"Рубли";21.04.2020;21.05.2020;21.05.2020;0;0;0;0;2327477.39;2327477.39;1;0;0;0.12;3863.84;0;"2";0.01;0;0;38.64;0
31.05.2020;26909108303;19770615934;"2Транш";"0";" ";" ";"Рубли";27.04.2020;27.05.2020;27.05.2020;0;0;0;0;2441.59;2441.59;1;0;0;0.12;6.41;0;"2";0.01;0;0;0.06;0
31.05.2020;27007982897;19770615934;"2Транш";"0";" ";" ";"Рубли";29.04.2020;29.05.2020;29.05.2020;0;0;0;0;31006.43;31006.43;1;0;0;0.12;81.32;0;"2";0.01;0;0;0.81;0
31.05.2020;27238469417;19770615934;"2Транш";"0";" ";" ";"Рубли";07.05.2020;08.06.2020;08.06.2020;0;0;0;0;1097809.63;1097809.63;1;0;0;0.12;1198.34;0;"2";0.01;0;0;11.98;0
31.05.2020;27461191606;19770615934;"2Транш";"0";" ";" ";"Рубли";13.05.2020;15.06.2020;15.06.2020;0;0;0;0;1308224.09;1308224.09;1;0;0;0.12;4401.97;0;"2";0.01;0;0;44.02;0
31.05.2020;27529045344;19770615934;"2Транш";"0";" ";" ";"Рубли";15.05.2020;15.06.2020;15.06.2020;0;0;0;0;101892.33;101892.33;1;0;0;0.12;367.48;0;"2";0.01;0;0;3.67;0
31.05.2020;27626351785;19770615934;"2Транш";"0";" ";" ";"Рубли";18.05.2020;17.06.2020;17.06.2020;0;0;0;0;280672.84;280672.84;1;0;0;0.12;736.19;0;"2";0.01;0;0;7.36;0
31.05.2020;27692499348;19770615934;"2Транш";"0";" ";" ";"Рубли";20.05.2020;19.06.2020;19.06.2020;0;0;0;0;209991.43;209991.43;1;0;0;0.12;413.1;0;"2";0.01;0;0;4.13;0
31.05.2020;27758763272;19770615934;"2Транш";"45201";" ";"Рубли";"Рубли";22.05.2020;22.06.2020;22.06.2020;0;0;0;0;2463752.45;2463752.45;1;1911781.82;0;0.12;6550.07;0;"2";0.01;19117.82;0;65.5;0
31.05.2020;27858427431;19770615934;"2Транш";"45201";" ";"Рубли";"Рубли";25.05.2020;24.06.2020;24.06.2020;0;0;0;0;151720;151720;1;151720;0;0.12;298.47;0;"2";0.01;1517.2;0;2.98;0
31.05.2020;27924948456;19770615934;"2Транш";"45201";" ";"Рубли";"Рубли";27.05.2020;26.06.2020;26.06.2020;0;0;0;0;472565.53;472565.53;1;472565.53;0;0.12;619.76;0;"2";0.01;4725.66;0;6.2;0
31.05.2020;27964129403;19770615934;"2Транш";"45201";" ";"Рубли";"Рубли";28.05.2020;29.06.2020;29.06.2020;0;0;0;0;311458.09;311458.09;1;311458.09;0;0.12;306.35;0;"2";0.01;3114.57;0;3.08;0
31.05.2020;20960061213;20960061213;"1Договор";"0";" ";" ";"Рубли";14.10.2019;13.10.2020;13.10.2020;0;0;0;0;25000000;25000000;1;0;0;0.105;0;0;"2";0.01;0;0;0;0
31.05.2020;27529045785;20960061213;"2Транш";"0";" ";" ";"Рубли";15.05.2020;15.06.2020;15.06.2020;0;0;0;0;1214584.99;1214584.99;1;0;0;0.105;373.48;0;"2";0.01;0;0;3.73;0
31.05.2020;27659418568;20960061213;"2Транш";"0";" ";" ";"Рубли";19.05.2020;18.06.2020;18.06.2020;0;0;0;0;3945762.63;3945762.63;1;0;0;0.105;2263.96;0;"2";0.01;0;0;22.64;0
31.05.2020;27692499260;20960061213;"2Транш";"0";" ";" ";"Рубли";21.05.2020;22.06.2020;22.06.2020;0;0;0;0;3078753.3;3078753.3;1;0;0;0.105;2250.71;0;"2";0.01;0;0;22.51;0
31.05.2020;27692499571;20960061213;"2Транш";"0";" ";" ";"Рубли";20.05.2020;19.06.2020;19.06.2020;0;0;0;0;1228713.15;1228713.15;1;0;0;0.105;705;0;"2";0.01;0;0;7.05;0
31.05.2020;27858427784;20960061213;"2Транш";"45201";" ";"Рубли";"Рубли";25.05.2020;24.06.2020;24.06.2020;0;0;0;0;17105659.11;17105659.11;1;10644362.34;0;0.105;23505.44;0;"2";0.01;106443.62;0;235.05;0
31.05.2020;27991529717;20960061213;"2Транш";"45201";" ";"Рубли";"Рубли";29.05.2020;29.06.2020;29.06.2020;0;0;0;0;197160.32;197160.32;1;197160.32;0;0.105;113.12;0;"2";0.01;1971.61;0;1.14;0
31.05.2020;21369983144;21369983144;"1Договор";"0";" ";" ";"Рубли";28.10.2019;27.10.2020;27.10.2020;0;0;0;0;1705304;1705304;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;27007982286;21369983144;"2Транш";"45401";" ";"Рубли";"Рубли";29.04.2020;29.06.2020;29.06.2020;0;0;0;0;1620991.5;1620991.5;1;1467362.76;0;0.13;1042.39;0;"2";0.02;29347.26;0;20.85;0
31.05.2020;27238469478;21369983144;"2Транш";"45401";" ";"Рубли";"Рубли";06.05.2020;06.07.2020;06.07.2020;0;0;0;0;75750;75750;1;75750;0;0.13;53.81;0;"2";0.02;1515;0;1.08;0
31.05.2020;27461191268;21369983144;"2Транш";"45401";" ";"Рубли";"Рубли";14.05.2020;13.07.2020;13.07.2020;0;0;0;0;17376;17376;1;17376;0;0.13;12.34;0;"2";0.02;347.52;0;0.25;0
31.05.2020;27461191870;21369983144;"2Транш";"45401";" ";"Рубли";"Рубли";13.05.2020;13.07.2020;13.07.2020;0;0;0;0;2590;2590;1;2590;0;0.13;1.84;0;"2";0.02;51.8;0;0.04;0
31.05.2020;27529045364;21369983144;"2Транш";"45401";" ";"Рубли";"Рубли";15.05.2020;14.07.2020;14.07.2020;0;0;0;0;18472.86;18472.86;1;18472.86;0;0.13;13.12;0;"2";0.02;369.46;0;0.26;0
31.05.2020;27924948217;21369983144;"2Транш";"45401";" ";"Рубли";"Рубли";27.05.2020;27.07.2020;27.07.2020;0;0;0;0;4378.17;4378.17;1;4378.17;0;0.13;3.11;0;"2";0.02;87.56;0;0.05;0
31.05.2020;21641004557;21641004557;"1Договор";"0";" ";" ";"Рубли";06.11.2019;06.11.2022;06.11.2022;0;0;0;0;250000000;250000000;1;0;0;0.072;0;0;"1";0;0;0;0;0
31.05.2020;22301280738;22301280738;"1Договор";"45201";" ";"Рубли";"Рубли";04.12.2019;03.12.2020;03.12.2020;0;0;0;0;6855100;6855100;1;0;0;0.105;0;0;"2";0.01;0;0;0;0
31.05.2020;22853474169;22853474169;"1Договор";"0";" ";" ";"Рубли";19.12.2019;18.12.2020;18.12.2020;0;0;0;0;1519722;1519722;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;26341743818;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";09.04.2020;08.06.2020;08.06.2020;0;0;0;0;61022.2;61022.2;1;13688.83;0;0.13;14.59;0;"2";0.02;273.78;0;0.29;0
31.05.2020;26407203470;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";10.04.2020;09.06.2020;09.06.2020;0;0;0;0;1013.18;1013.18;1;1013.18;0;0.13;1.08;0;"2";0.02;20.26;0;0.02;0
31.05.2020;26510828856;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";13.04.2020;15.06.2020;15.06.2020;0;0;0;0;342.58;342.58;1;342.58;0;0.13;0.36;0;"2";0.02;6.85;0;0.01;0
31.05.2020;26510829404;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";14.04.2020;15.06.2020;15.06.2020;0;0;0;0;146266.78;146266.78;1;146266.78;0;0.13;155.86;0;"2";0.02;2925.34;0;3.12;0
31.05.2020;26637890435;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";17.04.2020;16.06.2020;16.06.2020;0;0;0;0;8881.34;8881.34;1;8881.34;0;0.13;9.46;0;"2";0.02;177.63;0;0.19;0
31.05.2020;26778769683;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";22.04.2020;22.06.2020;22.06.2020;0;0;0;0;102744.6;102744.6;1;102744.6;0;0.13;109.49;0;"2";0.02;2054.89;0;2.19;0
31.05.2020;26843813328;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";24.04.2020;23.06.2020;23.06.2020;0;0;0;0;3588.72;3588.72;1;3588.72;0;0.13;3.82;0;"2";0.02;71.77;0;0.08;0
31.05.2020;26909108446;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";27.04.2020;26.06.2020;26.06.2020;0;0;0;0;239207.65;239207.65;1;239207.65;0;0.13;254.89;0;"2";0.02;4784.15;0;5.1;0
31.05.2020;26975074317;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";28.04.2020;29.06.2020;29.06.2020;0;0;0;0;42933.99;42933.99;1;42933.99;0;0.13;45.75;0;"2";0.02;858.68;0;0.92;0
31.05.2020;27007982882;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";29.04.2020;29.06.2020;29.06.2020;0;0;0;0;792.77;792.77;1;792.77;0;0.13;0.84;0;"2";0.02;15.86;0;0.02;0
31.05.2020;27073828856;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";30.04.2020;29.06.2020;29.06.2020;0;0;0;0;1896.91;1896.91;1;1896.91;0;0.13;2.02;0;"2";0.02;37.94;0;0.04;0
31.05.2020;27238469434;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";06.05.2020;06.07.2020;06.07.2020;0;0;0;0;152484.79;152484.79;1;152484.79;0;0.13;162.48;0;"2";0.02;3049.7;0;3.25;0
31.05.2020;27238469681;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";07.05.2020;06.07.2020;06.07.2020;0;0;0;0;172977.06;172977.06;1;172977.06;0;0.13;184.32;0;"2";0.02;3459.54;0;3.69;0
31.05.2020;27304404696;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";08.05.2020;07.07.2020;07.07.2020;0;0;0;0;199.02;199.02;1;199.02;0;0.13;0.22;0;"2";0.02;3.98;0;0;0
31.05.2020;27395196407;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";12.05.2020;13.07.2020;13.07.2020;0;0;0;0;303191.44;303191.44;1;303191.44;0;0.13;323.07;0;"2";0.02;6063.83;0;6.46;0
31.05.2020;27626351700;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";18.05.2020;17.07.2020;17.07.2020;0;0;0;0;18652.86;18652.86;1;18652.86;0;0.13;19.88;0;"2";0.02;373.06;0;0.4;0
31.05.2020;27692499214;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";20.05.2020;20.07.2020;20.07.2020;0;0;0;0;35380.13;35380.13;1;35380.13;0;0.13;37.7;0;"2";0.02;707.6;0;0.75;0
31.05.2020;27758763577;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";22.05.2020;21.07.2020;21.07.2020;0;0;0;0;90204.25;90204.25;1;90204.25;0;0.13;96.12;0;"2";0.02;1804.09;0;1.92;0
31.05.2020;27924948514;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";27.05.2020;27.07.2020;27.07.2020;0;0;0;0;2140.27;2140.27;1;2140.27;0;0.13;2.28;0;"2";0.02;42.81;0;0.05;0
31.05.2020;27991529735;22853474169;"2Транш";"45401";" ";"Рубли";"Рубли";29.05.2020;28.07.2020;28.07.2020;0;0;0;0;183092.71;183092.71;1;183092.71;0;0.13;130.07;0;"2";0.02;3661.84;0;2.6;0
31.05.2020;22853475310;22853475310;"1Договор";"45401";" ";"Рубли";"Рубли";18.12.2019;17.12.2020;17.12.2020;0;0;0;0;63600;63600;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;22853476563;22853476563;"1Договор";"0";" ";" ";"Рубли";18.12.2019;17.12.2020;17.12.2020;0;0;0;0;415700;415700;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;26637890406;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";17.04.2020;16.06.2020;16.06.2020;0;0;0;0;72415.35;72415.35;1;67407.97;0;0.13;71.83;0;"2";0.02;1348.16;0;1.44;0
31.05.2020;26718958652;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";20.04.2020;19.06.2020;19.06.2020;0;0;0;0;4668.1;4668.1;1;4668.1;0;0.13;4.97;0;"2";0.02;93.36;0;0.1;0
31.05.2020;27007982588;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";29.04.2020;29.06.2020;29.06.2020;0;0;0;0;29934.29;29934.29;1;29934.29;0;0.13;31.9;0;"2";0.02;598.69;0;0.64;0
31.05.2020;27073828875;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";30.04.2020;29.06.2020;29.06.2020;0;0;0;0;27025.76;27025.76;1;27025.76;0;0.13;28.8;0;"2";0.02;540.52;0;0.58;0
31.05.2020;27238469610;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";07.05.2020;06.07.2020;06.07.2020;0;0;0;0;140352.96;140352.96;1;140352.96;0;0.13;149.55;0;"2";0.02;2807.06;0;2.99;0
31.05.2020;27238469839;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";06.05.2020;06.07.2020;06.07.2020;0;0;0;0;31303.22;31303.22;1;31303.22;0;0.13;33.36;0;"2";0.02;626.06;0;0.67;0
31.05.2020;27529045411;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";15.05.2020;14.07.2020;14.07.2020;0;0;0;0;1886.01;1886.01;1;1886.01;0;0.13;2.01;0;"2";0.02;37.72;0;0.04;0
31.05.2020;27725614739;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";21.05.2020;20.07.2020;20.07.2020;0;0;0;0;50263.36;50263.36;1;50263.36;0;0.13;53.56;0;"2";0.02;1005.27;0;1.07;0
31.05.2020;27991529962;22853476563;"2Транш";"45401";" ";"Рубли";"Рубли";29.05.2020;28.07.2020;28.07.2020;0;0;0;0;26252.07;26252.07;1;26252.07;0;0.13;18.65;0;"2";0.02;525.03;0;0.36;0
31.05.2020;22853477240;22853477240;"1Договор";"0";" ";" ";"Рубли";18.12.2019;17.12.2020;17.12.2020;0;0;0;0;71600;71600;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;27692499222;22853477240;"2Транш";"45401";" ";"Рубли";"Рубли";20.05.2020;20.07.2020;20.07.2020;0;0;0;0;30000;30000;1;22390.75;0;0.13;23.86;0;"2";0.02;447.82;0;0.48;0
31.05.2020;27758763238;22853477240;"2Транш";"45401";" ";"Рубли";"Рубли";22.05.2020;21.07.2020;21.07.2020;0;0;0;0;8043.73;8043.73;1;8043.73;0;0.13;8.57;0;"2";0.02;160.87;0;0.17;0
31.05.2020;27858427747;22853477240;"2Транш";"45401";" ";"Рубли";"Рубли";25.05.2020;24.07.2020;24.07.2020;0;0;0;0;5100;5100;1;5100;0;0.13;5.44;0;"2";0.02;102;0;0.11;0
31.05.2020;27991529988;22853477240;"2Транш";"45401";" ";"Рубли";"Рубли";29.05.2020;28.07.2020;28.07.2020;0;0;0;0;35400;35400;1;35400;0;0.13;25.15;0;"2";0.02;708;0;0.5;0
31.05.2020;22884445097;22884445097;"1Договор";"0";" ";" ";"Рубли";19.12.2019;18.12.2020;18.12.2020;0;0;0;0;462800;462800;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;27725614805;22884445097;"2Транш";"45201";" ";"Рубли";"Рубли";22.05.2020;21.07.2020;21.07.2020;0;0;0;0;42996.16;42996.16;1;42996.16;0;0.13;137.45;0;"2";0.02;859.92;0;2.75;0
31.05.2020;27891680313;22884445097;"2Транш";"45201";" ";"Рубли";"Рубли";26.05.2020;27.07.2020;27.07.2020;0;0;0;0;177731.98;177731.98;1;177731.98;0;0.13;315.64;0;"2";0.02;3554.64;0;6.31;0
31.05.2020;27924948300;22884445097;"2Транш";"45201";" ";"Рубли";"Рубли";27.05.2020;27.07.2020;27.07.2020;0;0;0;0;241400.7;241400.7;1;241400.7;0;0.13;342.97;0;"2";0.02;4828.02;0;6.86;0
31.05.2020;22974644948;22974644948;"1Договор";"45401";" ";"Рубли";"Рубли";20.12.2019;18.12.2020;18.12.2020;0;0;0;0;499500;499500;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;22974649311;22974649311;"1Договор";"0";" ";" ";"Рубли";20.12.2019;18.12.2020;18.12.2020;0;0;0;0;128400;128400;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;27924948400;22974649311;"2Транш";"45401";" ";"Рубли";"Рубли";27.05.2020;27.07.2020;27.07.2020;0;0;0;0;9413.05;9413.05;1;230.63;0;0.13;0.16;0;"2";0.02;4.61;0;0;0
31.05.2020;23130170801;23130170801;"1Договор";"45401";" ";"Рубли";"Рубли";27.12.2019;25.12.2020;25.12.2020;0;0;0;0;721700;721700;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;23536131653;23536131653;"1Договор";"0";" ";" ";"Рубли";09.01.2020;31.12.2020;31.12.2020;0;0;0;0;1491500;1491500;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;27891680558;23536131653;"2Транш";"45201";" ";"Рубли";"Рубли";26.05.2020;27.07.2020;27.07.2020;0;0;0;0;1491004.55;1491004.55;1;713624.42;0;0.13;760.42;0;"2";0.02;14272.49;0;15.21;0
31.05.2020;27991529945;23536131653;"2Транш";"45201";" ";"Рубли";"Рубли";29.05.2020;28.07.2020;28.07.2020;0;0;0;0;433996.46;433996.46;1;433996.46;0;0.13;308.3;0;"2";0.02;8679.93;0;6.16;0
31.05.2020;23724194817;23724194817;"1Договор";"45401";" ";"Рубли";"Рубли";15.01.2020;14.01.2021;14.01.2021;0;0;0;0;653900;653900;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;23755611981;23755611981;"1Договор";"45401";" ";"Рубли";"Рубли";16.01.2020;15.01.2021;15.01.2021;0;0;0;0;107580;107580;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;23787053557;23787053557;"1Договор";"0";" ";" ";"Рубли";17.01.2020;15.01.2021;15.01.2021;0;0;0;0;3167959;3167959;1;0;0;0.13;0;0;"2";0.02;0;0;0;0
31.05.2020;27238469256;23787053557;"2Транш";"45201";" ";"Рубли";"Рубли";07.05.2020;06.07.2020;06.07.2020;0;0;0;0;200000;200000;1;133650.29;0;0.13;807.01;0;"2";0.02;2673.01;0;16.14;0
31.05.2020;27395196372;23787053557;"2Транш";"45201";" ";"Рубли";"Рубли";12.05.2020;13.07.2020;13.07.2020;0;0;0;0;110560;110560;1;110560;0;0.13;667.59;0;"2";0.02;2211.2;0;13.35;0
31.05.2020;27461191282;23787053557;"2Транш";"45201";" ";"Рубли";"Рубли";13.05.2020;13.07.2020;13.07.2020;0;0;0;0;1256500;1256500;1;1256500;0;0.13;7587.06;0;"2";0.02;25130;0;151.74;0
31.05.2020;27529045487;23787053557;"2Транш";"45201";" ";"Рубли";"Рубли";15.05.2020;14.07.2020;14.07.2020;0;0;0;0;1100000;1100000;1;1100000;0;0.13;6251.37;0;"2";0.02;22000;0;125.03;0
31.05.2020;27626351542;23787053557;"2Транш";"45201";" ";"Рубли";"Рубли";18.05.2020;17.07.2020;17.07.2020;0;0;0;0;120800;120800;1;120800;0;0.13;557.79;0;"2";0.02;2416;0;11.16;0
31.05.2020;27659418645;23787053557;"2Транш";"45201";" ";"Рубли";"Рубли";19.05.2020;20.07.2020;20.07.2020;0;0;0;0;45417.07;45417.07;1;45417.07;0;0.13;193.58;0;"2";0.02;908.34;0;3.87;0
31.05.2020;27692499244;23787053557;"2Транш";"45201";" ";"Рубли";"Рубли";21.05.2020;20.07.2020;20.07.2020;0;0;0;0;221755.5;221755.5;1;221755.5;0;0.13;787.66;0;"2";0.02;4435.1;0;15.76;0
31.05.2020;23912764128;23912764128;"1Договор";"0";" ";" ";"Рубли";20.01.2020;20.01.2022;20.01.2022;0;0;0;0;120000000;120000000;1;0;0;0.0679;0;0;"1";0;0;0;0;0
